created_at,queue,priority,first_response_minutes,resolved,satisfaction
2025-03-28,Onboarding,urgent,15,true,5
2024-04-18,Billing,low,56,true,5
2024-11-18,Billing,low,109,true,3
2024-10-16,Onboarding,urgent,3,true,5
2024-01-22,Billing,high,14,true,5
2024-01-24,Account,high,19,true,5
2025-08-12,Onboarding,urgent,9,true,5
2025-08-30,Technical,low,74,true,4
2024-10-01,Billing,urgent,18,true,5
2025-12-18,Onboarding,high,21,true,5
2024-12-10,Technical,high,7,true,5
2025-03-17,Billing,urgent,22,true,5
2025-06-14,Account,low,52,true,4
2025-03-22,Account,low,119,true,3
2024-01-18,Billing,normal,83,true,4
2025-02-09,Onboarding,normal,91,true,4
2025-03-12,Onboarding,low,119,true,3
2024-01-15,Billing,low,75,true,4
2024-07-08,Account,low,15,true,5
2024-04-17,Technical,low,21,true,5
2025-12-02,Technical,urgent,18,true,5
2024-04-28,Account,normal,38,true,5
2025-05-31,Onboarding,normal,46,false,
2024-03-01,Billing,normal,55,true,5
2024-02-19,Account,low,113,true,3
2024-10-27,Technical,low,54,true,4
2024-08-21,Account,normal,56,true,5
2024-06-21,Billing,normal,104,true,4
2025-07-26,Technical,high,20,true,5
2025-11-08,Account,low,17,false,
2024-12-09,Technical,high,14,true,5
2025-08-25,Onboarding,normal,87,true,4
2025-08-27,Account,high,13,true,5
2024-06-23,Technical,low,60,false,
2025-12-09,Onboarding,urgent,9,true,5
2025-01-18,Billing,normal,37,false,
2024-01-10,Account,normal,106,true,3
2025-11-19,Technical,low,54,true,5
2024-01-13,Onboarding,normal,88,true,4
2025-01-06,Account,low,49,true,5
2024-01-21,Billing,urgent,21,true,5
2024-03-08,Billing,high,9,true,5
2024-12-26,Technical,low,61,true,5
2025-03-01,Onboarding,urgent,9,true,5
2025-03-09,Billing,low,19,true,5
2025-05-10,Account,urgent,11,true,5
2025-10-08,Billing,urgent,6,true,5
2025-11-09,Technical,high,6,true,5
2024-02-02,Billing,low,111,true,4
2024-08-28,Billing,normal,71,true,4
2025-08-09,Technical,urgent,14,true,5
2025-03-24,Technical,normal,48,true,5
2024-10-17,Billing,urgent,13,true,5
2024-11-15,Account,urgent,3,true,5
2024-11-21,Billing,low,102,true,4
2024-01-22,Technical,high,18,true,5
2025-03-22,Account,high,5,true,5
2025-06-27,Technical,low,121,true,3
2025-02-09,Billing,urgent,16,true,5
2025-03-15,Billing,normal,59,true,4
2024-04-15,Onboarding,high,10,true,5
2024-02-04,Technical,low,41,true,5
2024-11-21,Onboarding,normal,33,false,
2025-05-23,Account,urgent,11,true,5
2025-11-01,Billing,high,15,true,5
2024-09-11,Billing,low,111,true,3
2024-09-05,Account,low,79,true,4
2024-11-26,Billing,urgent,17,true,5
2024-01-01,Billing,normal,16,true,5
2024-09-06,Onboarding,high,16,true,5
2024-07-18,Technical,high,16,true,5
2025-12-04,Technical,urgent,14,true,5
2024-08-19,Billing,high,21,true,5
2024-07-07,Technical,low,33,true,5
2024-06-10,Account,urgent,6,true,5
2024-12-09,Onboarding,high,6,true,5
2024-02-27,Technical,urgent,19,true,5
2024-11-21,Billing,normal,119,true,4
2024-11-18,Account,low,32,true,5
2025-01-01,Technical,high,7,true,5
2025-09-28,Billing,high,17,true,5
2025-07-07,Billing,urgent,21,true,5
2025-04-16,Billing,urgent,12,true,5
2025-10-16,Account,high,19,true,5
2024-04-01,Technical,low,15,true,5
2024-08-17,Technical,normal,94,true,4
2024-10-19,Technical,normal,29,true,5
2025-04-15,Billing,normal,23,true,5
2024-05-10,Technical,normal,65,true,4
2024-12-14,Technical,normal,92,true,4
2024-12-17,Billing,high,7,true,5
2025-11-10,Billing,high,20,true,5
2025-02-20,Onboarding,low,114,false,
2025-10-13,Onboarding,urgent,17,true,5
2025-01-01,Billing,urgent,10,true,5
2024-02-18,Onboarding,low,63,true,4
2024-08-14,Onboarding,urgent,11,true,5
2024-08-15,Account,low,94,true,4
2024-10-23,Billing,urgent,20,false,
2024-01-12,Billing,urgent,7,true,5
2024-06-21,Technical,high,21,true,5
2025-05-06,Billing,normal,91,false,
2024-12-07,Billing,urgent,6,true,5
2024-11-11,Onboarding,low,14,true,5
2025-07-29,Billing,normal,42,true,5
2025-07-06,Account,high,7,false,
2024-12-27,Onboarding,low,17,true,5
2024-05-14,Onboarding,urgent,11,true,5
2024-10-22,Billing,normal,44,true,5
2025-03-05,Onboarding,high,20,true,5
2024-07-26,Account,high,7,true,5
2025-12-08,Account,low,36,true,5
2025-08-06,Account,normal,110,true,4
2024-05-14,Billing,urgent,5,true,5
2025-08-27,Account,urgent,6,true,5
2025-02-20,Technical,low,49,false,
2024-08-11,Onboarding,normal,36,false,
2025-08-22,Billing,high,14,true,5
2024-05-02,Technical,low,86,true,4
2025-12-09,Account,high,16,true,5
2025-02-20,Account,urgent,14,true,5
2025-12-12,Billing,urgent,4,true,5
2025-11-08,Billing,normal,31,true,5
2025-12-30,Technical,urgent,15,true,5
2024-01-12,Onboarding,normal,110,true,4
2024-09-21,Billing,urgent,4,true,5
2025-06-10,Account,high,11,true,5
2024-08-05,Onboarding,high,20,true,5
2024-12-20,Onboarding,high,4,true,5
2025-06-16,Account,high,19,false,
2024-05-30,Onboarding,high,4,true,5
2025-08-18,Billing,urgent,13,false,
2025-04-21,Technical,high,21,false,
2024-10-12,Account,low,86,false,
2025-08-29,Account,low,48,true,5
2025-12-23,Onboarding,normal,67,true,4
2024-02-03,Billing,low,45,true,5
2025-10-09,Onboarding,urgent,13,false,
2024-08-11,Technical,low,49,true,4
2025-04-24,Onboarding,normal,21,true,5
2024-01-31,Account,urgent,8,true,5
2024-10-12,Billing,high,15,true,5
2024-10-23,Billing,normal,51,false,
2025-03-18,Onboarding,urgent,17,true,5
2025-10-30,Onboarding,low,36,true,5
2025-02-28,Account,normal,31,true,5
2025-07-26,Onboarding,normal,106,true,4
2024-12-21,Account,high,12,true,5
2025-07-30,Billing,high,18,true,5
2024-11-20,Billing,high,10,true,5
2024-01-23,Billing,high,14,true,5
2024-11-15,Billing,normal,100,true,3
2025-11-19,Onboarding,high,14,true,5
2025-01-06,Onboarding,normal,44,true,5
2024-07-20,Technical,normal,106,false,
2025-07-30,Billing,high,19,true,5
2024-05-14,Billing,low,25,true,5
2024-09-20,Technical,low,61,true,4
2024-09-16,Onboarding,normal,52,true,5
2024-05-14,Billing,low,65,true,5
2025-08-20,Billing,low,93,true,4
2025-09-27,Technical,high,16,true,5
2024-09-01,Onboarding,normal,48,true,4
2024-01-04,Billing,urgent,4,true,5
2025-08-24,Account,high,3,true,5
2025-11-28,Billing,urgent,15,true,5
2024-02-06,Billing,urgent,18,true,5
2024-01-17,Onboarding,low,68,true,5
2025-05-22,Billing,normal,15,true,5
2024-02-10,Technical,normal,66,true,5
2025-03-14,Onboarding,urgent,6,true,5
2024-04-04,Billing,high,15,true,5
2025-10-29,Onboarding,normal,27,true,5
2024-10-20,Billing,normal,71,true,4
2024-04-28,Account,urgent,15,true,5
2025-02-17,Billing,low,52,false,
2024-11-24,Account,normal,24,true,5
2025-12-15,Onboarding,urgent,12,true,5
2024-01-11,Account,normal,43,true,5
2025-08-02,Account,urgent,12,true,5
2025-01-10,Billing,low,37,true,5
2025-07-01,Billing,urgent,13,true,5
2024-07-12,Billing,urgent,17,true,5
2025-02-27,Account,high,17,true,5
2025-03-26,Billing,high,11,true,5
2025-03-22,Technical,normal,67,true,5
2025-09-13,Account,high,6,true,5
2025-10-30,Account,high,11,true,5
2025-12-22,Technical,high,13,false,
2024-06-03,Onboarding,normal,37,true,5
2025-06-20,Technical,low,68,true,4
2024-10-09,Billing,high,9,true,5
2024-05-19,Onboarding,high,20,true,5
2025-01-08,Billing,urgent,16,true,5
2024-04-20,Billing,urgent,14,true,5
2025-11-05,Onboarding,urgent,5,true,5
2025-03-02,Account,high,18,true,5
2025-07-12,Account,normal,66,true,5
2024-02-23,Account,high,16,true,5
2025-06-29,Billing,normal,113,true,4
2024-06-21,Technical,high,17,true,5
2025-03-19,Technical,normal,71,true,4
2024-02-27,Onboarding,low,101,true,4
2025-09-25,Account,normal,48,true,5
2024-12-08,Billing,high,13,true,5
2025-09-26,Technical,normal,34,false,
2024-07-11,Account,low,58,true,5
2025-10-31,Account,urgent,4,false,
2024-11-10,Account,low,16,true,5
2025-04-25,Onboarding,urgent,13,true,5
2024-02-22,Technical,normal,14,true,5
2024-04-25,Billing,high,18,true,5
2025-03-21,Onboarding,high,5,true,5
2024-01-14,Account,high,12,true,5
2024-04-10,Billing,high,7,true,5
2025-12-20,Account,normal,59,false,
2024-08-06,Billing,high,12,true,5
2024-12-01,Billing,low,94,true,4
2024-09-12,Account,normal,20,false,
2024-10-02,Technical,low,117,true,4
2024-11-19,Account,urgent,6,true,5
2024-12-04,Technical,high,3,true,5
2025-09-23,Technical,low,54,true,5
2025-06-28,Onboarding,urgent,20,true,5
2025-03-14,Technical,urgent,8,true,5
2025-03-11,Account,normal,48,true,5
2024-06-14,Technical,urgent,21,true,5
2024-05-03,Onboarding,high,8,false,
2024-10-21,Billing,urgent,8,true,5
2024-05-30,Technical,urgent,10,true,5
2025-09-13,Onboarding,normal,64,true,4
2025-12-31,Account,urgent,11,true,5
2025-11-04,Billing,urgent,5,true,5
2025-08-24,Technical,high,15,true,5
2024-03-26,Account,low,30,true,5
2024-03-09,Account,high,13,true,5
2024-05-14,Technical,low,110,true,3
2024-03-05,Billing,urgent,11,true,5
2025-03-12,Onboarding,urgent,14,true,5
2024-08-18,Onboarding,normal,22,true,5
2024-10-09,Onboarding,low,106,true,4
2025-09-17,Billing,low,38,false,
2025-06-29,Billing,normal,77,false,
2024-03-17,Account,high,18,false,
2025-09-01,Billing,urgent,11,true,5
2025-09-19,Billing,high,17,true,5
2024-10-03,Technical,normal,113,true,3
2024-10-06,Account,high,19,true,5
2024-11-05,Billing,normal,26,true,5
2025-06-19,Onboarding,high,20,true,5
2025-08-08,Account,normal,22,true,5
2025-03-19,Billing,urgent,11,true,5
2025-11-12,Billing,high,18,true,5
2024-08-15,Billing,low,98,true,4
2024-11-25,Technical,high,7,true,5
2025-05-30,Technical,high,6,true,5
2025-08-11,Billing,high,5,true,5
2025-01-05,Technical,urgent,7,true,5
2025-10-26,Technical,urgent,10,true,5
2025-02-28,Onboarding,normal,68,true,4
2025-05-18,Account,high,17,true,5
2025-12-31,Billing,normal,58,false,
2024-03-13,Onboarding,low,78,true,4
2024-06-28,Billing,urgent,8,true,5
2025-03-15,Technical,low,104,true,4
2025-08-01,Onboarding,high,5,true,5
2024-12-10,Account,normal,120,true,4
2025-12-26,Technical,urgent,11,true,5
2025-09-28,Onboarding,high,3,false,
2025-05-20,Billing,low,120,true,3
2025-06-15,Technical,low,75,true,5
2024-12-08,Account,high,3,true,5
2024-12-14,Billing,low,64,true,4
2024-12-27,Technical,low,118,true,3
2025-02-01,Account,normal,107,true,4
2025-01-13,Billing,high,9,true,5
2025-05-12,Onboarding,high,7,true,5
2024-04-05,Account,high,17,true,5
2025-11-03,Account,normal,99,true,4
2024-08-24,Onboarding,urgent,14,true,5
2024-06-19,Billing,high,6,true,5
2025-11-28,Technical,high,18,true,5
2025-11-14,Account,low,110,true,4
2025-07-15,Technical,low,43,true,4
2025-05-14,Billing,normal,85,true,4
2024-11-29,Billing,normal,117,true,4
2025-02-17,Onboarding,urgent,13,true,5
2025-03-29,Account,high,12,false,
2024-10-09,Billing,normal,34,true,5
2025-10-29,Onboarding,low,115,true,3
2024-02-13,Onboarding,low,119,true,3
2024-04-27,Onboarding,normal,87,true,4
2024-07-06,Technical,low,93,true,4
2024-08-19,Technical,normal,55,false,
2025-05-31,Technical,normal,104,true,4
2025-06-12,Onboarding,high,4,true,5
2024-12-20,Billing,normal,119,true,4
2024-08-16,Account,urgent,5,true,5
2024-12-18,Technical,low,46,false,
2024-10-06,Technical,low,103,true,4
2025-07-02,Technical,high,19,true,5
2024-04-19,Onboarding,high,12,true,5
2024-11-19,Billing,low,44,false,
2024-05-02,Account,normal,34,true,4
2025-12-26,Account,normal,110,true,4
2024-06-01,Billing,low,56,true,4
2025-05-10,Billing,high,12,true,5
2024-01-01,Billing,low,29,true,5
2024-12-22,Billing,normal,110,false,
2025-08-13,Technical,high,10,true,5
2024-10-22,Technical,low,22,true,5
2024-03-18,Technical,high,17,true,5
2024-03-17,Onboarding,low,111,true,4
2024-10-22,Onboarding,normal,23,true,5
2025-10-08,Account,low,42,true,5
2025-10-15,Technical,low,58,true,5
2024-07-30,Account,normal,23,true,5
2024-10-14,Billing,high,7,true,5
2025-12-25,Technical,urgent,3,true,5
2025-06-10,Billing,normal,100,true,4
2025-10-16,Technical,high,6,true,5
2025-02-12,Onboarding,high,4,true,5
2025-12-04,Billing,high,19,true,5
2025-06-02,Technical,low,56,true,4
2024-10-19,Billing,low,86,true,5
2024-02-14,Billing,normal,78,true,4
2025-12-01,Billing,high,12,true,5
2024-06-21,Technical,high,17,true,5
2025-03-20,Technical,urgent,10,true,5
2025-01-17,Onboarding,high,18,true,5
2025-05-10,Onboarding,urgent,5,true,5
2025-04-25,Billing,normal,67,false,
2024-02-24,Account,normal,50,true,4
2024-11-29,Onboarding,normal,79,true,4
2025-07-20,Onboarding,low,110,true,4
2025-11-25,Technical,high,6,true,5
2024-11-25,Account,high,15,true,5
2024-01-01,Billing,normal,81,true,4
2025-12-04,Technical,low,37,true,5
2025-10-28,Billing,normal,22,false,
2025-01-27,Billing,normal,102,false,
2025-11-12,Billing,low,42,true,5
2024-01-04,Billing,urgent,18,true,5
2024-11-29,Billing,low,65,true,4
2025-08-07,Onboarding,low,103,true,3
2025-05-03,Technical,urgent,15,true,5
2025-02-13,Account,high,6,true,5
2025-01-31,Onboarding,normal,18,false,
2024-12-12,Technical,high,11,true,5
2024-03-21,Account,low,29,true,5
2025-02-07,Technical,high,19,true,5
2024-03-11,Account,normal,112,true,4
2025-08-21,Onboarding,high,11,true,5
2024-09-20,Billing,low,56,false,
2024-12-17,Technical,urgent,14,true,5
2025-03-05,Technical,normal,119,true,4
2025-03-23,Technical,normal,93,true,3
2024-09-13,Technical,urgent,15,true,5
2024-06-03,Onboarding,high,21,true,5
2025-11-16,Technical,urgent,18,true,5
2024-02-22,Onboarding,normal,72,true,4
2024-05-24,Technical,urgent,8,true,5
2024-10-02,Billing,low,58,true,5
2024-09-07,Billing,high,13,true,5
2025-10-16,Billing,urgent,3,true,5
2025-10-14,Billing,normal,118,true,4
2024-05-13,Onboarding,urgent,8,true,5
2025-04-04,Onboarding,urgent,16,true,5
2025-12-26,Billing,high,15,false,
2024-12-03,Account,urgent,5,true,5
2024-05-01,Onboarding,high,21,true,5
2024-08-31,Billing,urgent,17,true,5
2024-12-30,Account,high,15,true,5
2025-03-16,Onboarding,urgent,21,true,5
2024-07-20,Technical,high,13,true,5
2024-04-17,Technical,urgent,19,true,5
2024-08-13,Billing,low,88,true,4
2025-08-31,Billing,high,2,true,5
2024-10-06,Billing,urgent,17,false,
2024-01-16,Onboarding,low,59,true,4
2024-05-09,Account,low,50,true,5
2025-02-17,Technical,high,22,true,5
2024-09-26,Account,normal,60,true,5
2024-11-05,Technical,low,70,true,5
2024-06-17,Onboarding,low,18,true,5
2024-09-01,Onboarding,normal,75,true,4
2025-06-17,Onboarding,low,39,true,5
2024-01-22,Account,urgent,8,true,5
2025-09-29,Account,low,120,true,4
2024-06-10,Onboarding,high,18,true,5
2025-10-09,Technical,urgent,6,true,5
2024-03-24,Technical,normal,107,true,4
2025-04-29,Billing,normal,61,true,4
2025-09-16,Technical,high,17,true,5
2024-04-20,Technical,high,8,true,5
2025-08-26,Onboarding,high,19,true,5
2024-05-14,Technical,high,13,false,
2024-08-18,Billing,high,17,true,5
2025-06-11,Account,urgent,5,true,5
2024-12-06,Account,urgent,21,true,5
2025-08-18,Billing,low,39,true,5
2025-04-02,Account,normal,47,true,5
2025-11-14,Account,low,90,false,
2025-11-03,Account,high,7,true,5
2025-05-26,Technical,urgent,13,true,5
2024-11-14,Billing,high,6,true,5
2024-02-21,Billing,normal,24,true,5
2025-05-16,Billing,high,14,true,5
2024-10-09,Account,high,11,true,5
2025-11-16,Onboarding,normal,28,false,
2025-05-22,Account,low,69,true,5
2024-09-23,Billing,low,112,true,4
2024-07-20,Technical,normal,29,true,5
2024-10-27,Onboarding,low,107,true,4
2025-05-12,Billing,normal,83,true,4
2024-06-09,Billing,high,10,true,5
2025-03-28,Onboarding,high,8,true,5
2025-05-23,Billing,normal,102,true,4
2024-09-10,Onboarding,normal,75,true,4
2025-04-30,Account,low,50,true,5
2025-12-05,Technical,low,40,true,5
2024-04-14,Onboarding,low,34,false,
2024-04-01,Billing,normal,33,true,5
2025-03-27,Account,normal,115,false,
2024-02-28,Technical,urgent,3,true,5
2025-09-01,Billing,low,103,false,
2025-05-05,Onboarding,low,107,true,4
2025-02-24,Technical,high,13,true,5
2025-07-30,Technical,urgent,12,true,5
2025-04-03,Technical,high,18,true,5
2025-11-20,Account,normal,116,true,3
2025-03-02,Onboarding,normal,60,true,4
2024-09-11,Billing,low,14,true,5
2025-04-15,Account,normal,119,false,
2025-11-30,Technical,normal,75,false,
2024-08-14,Account,high,16,true,5
2024-09-06,Onboarding,high,6,true,5
2024-06-09,Account,low,92,true,3
2025-11-25,Account,normal,91,true,4
2025-06-18,Billing,low,97,true,4
2025-08-30,Account,normal,31,true,5
2024-08-15,Technical,urgent,18,false,
2025-09-28,Account,high,3,true,5
2025-06-20,Billing,low,54,true,4
2025-09-15,Onboarding,normal,76,true,4
2024-06-06,Technical,normal,101,true,3
2024-04-15,Account,urgent,11,true,5
2024-05-21,Account,normal,59,true,5
2024-12-10,Account,high,17,true,5
2024-06-21,Billing,urgent,4,true,5
2025-02-28,Technical,high,18,true,5
2025-09-17,Billing,urgent,12,true,5
2025-12-01,Technical,normal,75,true,5
2024-06-05,Technical,normal,72,true,4
2024-11-02,Account,normal,15,true,5
2024-02-28,Onboarding,low,115,true,4
2025-09-19,Billing,low,118,true,3
2024-07-09,Account,normal,18,true,5
2025-12-15,Account,urgent,8,true,5
2025-05-03,Account,low,77,true,5
2025-03-27,Billing,high,5,true,5
2025-03-30,Billing,urgent,12,true,5
2025-02-21,Onboarding,normal,83,true,4
2024-04-09,Onboarding,normal,64,true,4
2024-03-19,Billing,urgent,8,true,5
2024-11-02,Account,normal,111,true,4
2025-05-09,Account,normal,108,true,3
2024-05-29,Onboarding,high,18,true,5
2025-12-08,Billing,high,20,true,5
2024-08-12,Account,low,58,true,4
2025-01-23,Account,high,11,true,5
2025-09-02,Technical,low,45,true,4
2024-01-26,Onboarding,high,13,false,
2025-08-10,Billing,urgent,19,false,
2025-04-15,Billing,low,89,true,4
2024-11-06,Account,urgent,13,true,5
2024-03-15,Onboarding,normal,80,true,4
2024-10-17,Account,normal,89,true,4
2025-08-23,Billing,high,21,true,5
2024-12-28,Onboarding,low,111,true,3
2024-10-28,Onboarding,normal,22,true,5
2024-07-16,Onboarding,low,20,true,5
2025-05-25,Account,urgent,4,true,5
2025-09-05,Onboarding,normal,48,true,5
2024-06-14,Technical,normal,98,true,4
2024-08-25,Billing,urgent,5,true,5
2024-10-18,Billing,high,6,true,5
2024-07-27,Billing,urgent,10,true,5
2024-08-31,Account,normal,61,true,4
2025-02-16,Billing,normal,62,true,5
2025-11-19,Billing,high,11,true,5
2024-02-09,Onboarding,high,7,true,5
2025-10-01,Onboarding,high,7,true,5
2025-12-13,Onboarding,low,32,true,5
2025-09-20,Onboarding,low,56,true,5
2025-09-04,Onboarding,urgent,19,true,5
2024-11-13,Technical,normal,19,true,5
2024-06-09,Onboarding,normal,42,true,5
2024-09-13,Technical,high,6,true,5
2025-01-20,Technical,low,57,true,4
2025-11-24,Onboarding,low,93,true,4
2024-01-15,Onboarding,urgent,7,true,5
2024-09-02,Account,urgent,20,true,5
2024-06-03,Account,high,6,true,5
2025-02-18,Onboarding,high,4,true,5
2024-02-07,Technical,low,61,true,5
2024-03-21,Onboarding,high,5,true,5
2024-02-05,Account,high,13,true,5
2025-04-10,Billing,low,75,true,4
2025-05-04,Billing,normal,35,false,
2025-02-01,Technical,high,6,true,5
2024-03-31,Billing,low,59,true,5
2025-12-04,Billing,low,64,true,5
2024-10-24,Onboarding,normal,78,true,5
2025-11-16,Onboarding,normal,81,true,5
2024-09-15,Billing,low,16,true,5
2024-03-22,Billing,normal,92,true,4
2025-11-30,Billing,high,16,true,5
2025-09-21,Billing,normal,50,true,5
2025-10-31,Account,high,15,false,
2025-08-06,Account,high,18,true,5
2025-10-01,Technical,low,94,true,4
2024-12-14,Onboarding,high,18,true,5
2025-12-03,Account,normal,106,true,3
2024-07-04,Onboarding,low,16,true,5
2024-01-09,Onboarding,high,3,true,5
2025-01-20,Account,low,19,true,5
2024-12-20,Billing,high,16,true,5
2024-11-20,Account,low,115,true,3
2024-10-27,Billing,urgent,20,true,5
2024-09-19,Technical,low,47,true,4
2025-02-18,Technical,urgent,14,true,5
2024-03-10,Technical,low,119,true,3
2024-01-13,Account,urgent,11,false,
2024-08-04,Onboarding,normal,58,true,4
2025-10-13,Technical,low,44,true,5
2025-06-22,Technical,urgent,14,true,5
2024-01-21,Technical,low,39,true,5
2025-03-30,Account,normal,79,true,4
2024-10-22,Technical,urgent,5,true,5
2025-11-09,Account,normal,45,false,
2024-08-08,Onboarding,high,12,true,5
2024-07-06,Onboarding,normal,115,true,3
2025-03-13,Billing,normal,108,true,4
2024-01-08,Technical,normal,69,true,5
2024-03-29,Onboarding,high,5,true,5
2024-04-23,Onboarding,normal,87,false,
2024-10-28,Billing,high,20,true,5
2024-05-21,Billing,urgent,16,true,5
2025-06-09,Account,urgent,9,false,
2024-05-11,Account,high,9,true,5
2025-08-10,Account,normal,94,false,
2024-07-08,Technical,normal,98,true,4
2024-04-02,Technical,urgent,11,true,5
2025-05-13,Technical,high,12,true,5
2025-03-03,Onboarding,normal,104,false,
2024-02-23,Technical,high,8,false,
2025-09-02,Onboarding,low,72,true,4
2025-08-06,Technical,high,21,true,5
2024-02-10,Account,urgent,15,true,5
2024-02-26,Onboarding,low,19,true,5
2025-05-17,Billing,high,6,true,5
2024-07-17,Onboarding,normal,44,true,5
2024-10-12,Onboarding,high,12,true,5
2025-05-14,Billing,normal,58,true,5
2025-05-23,Account,normal,87,false,
2024-08-23,Onboarding,normal,20,true,5
2024-07-16,Onboarding,low,31,true,5
2024-11-26,Billing,low,50,true,5
2025-06-01,Billing,urgent,5,false,
2025-07-01,Onboarding,high,3,true,5
2025-04-11,Technical,low,75,true,5
2025-08-22,Onboarding,low,29,true,5
2025-11-27,Onboarding,low,102,true,4
2024-08-23,Onboarding,low,108,true,4
2024-02-29,Technical,low,107,true,3
2025-07-18,Account,high,5,false,
2025-06-25,Onboarding,normal,100,false,
2024-02-15,Technical,urgent,19,true,5
2025-06-12,Account,low,87,true,4
2024-08-22,Onboarding,high,13,true,5
2025-10-20,Billing,urgent,5,true,5
2024-02-06,Billing,low,83,true,5
2025-05-01,Billing,urgent,14,true,5
2025-10-15,Onboarding,high,17,true,5
2024-03-31,Technical,low,47,true,5
2025-11-14,Onboarding,low,70,true,4
2025-02-22,Account,normal,26,true,5
2025-07-30,Account,normal,65,true,4
2024-06-08,Technical,urgent,11,false,
2025-01-19,Technical,high,3,true,5
2024-09-13,Technical,low,95,true,4
2025-06-20,Onboarding,high,7,true,5
2024-09-17,Onboarding,high,3,true,5
2024-12-05,Technical,urgent,3,true,5
2024-02-05,Account,low,19,true,5
2024-05-18,Account,urgent,20,false,
2024-01-11,Billing,low,95,true,4
2024-05-24,Onboarding,low,57,true,5
2024-09-28,Onboarding,urgent,16,true,5
2024-02-11,Technical,urgent,8,true,5
2024-04-26,Onboarding,high,8,true,5
2024-04-20,Technical,high,18,true,5
2025-08-12,Onboarding,normal,79,true,4
2025-09-11,Onboarding,urgent,15,true,5
2025-10-29,Technical,low,38,true,5
2025-11-30,Account,normal,99,true,4
2024-06-21,Technical,urgent,16,true,5
2024-11-13,Billing,urgent,5,true,5
2025-11-05,Onboarding,high,7,true,5
2025-06-09,Account,high,21,true,5
2024-05-24,Technical,urgent,11,true,5
2024-08-24,Account,low,25,true,5
2025-05-16,Technical,normal,34,true,5
2024-04-24,Onboarding,normal,48,true,5
2024-10-03,Account,normal,72,true,5
2024-12-31,Account,urgent,9,true,5
2024-08-19,Technical,normal,97,true,4
2025-11-13,Onboarding,normal,47,true,5
2024-04-11,Technical,urgent,16,true,5
2024-07-29,Technical,low,26,true,5
2024-06-17,Onboarding,urgent,17,true,5
2025-09-11,Technical,high,11,true,5
2025-01-30,Billing,low,110,false,
2024-11-12,Billing,high,19,true,5
2024-08-11,Billing,low,69,true,4
2025-12-18,Technical,normal,59,false,
2025-12-09,Technical,low,100,true,4
2024-01-02,Onboarding,normal,28,true,5
2024-07-23,Technical,low,85,true,4
2024-10-14,Account,low,36,true,5
2025-01-28,Onboarding,low,14,true,5
2025-11-20,Billing,low,78,true,4
2024-12-06,Account,low,62,true,4
2025-07-11,Billing,normal,87,true,4
2024-04-13,Technical,low,70,true,5
2025-03-24,Billing,high,14,true,5
2024-03-01,Technical,high,17,true,5
2025-06-28,Onboarding,normal,107,true,4
2024-01-15,Account,normal,76,false,
2024-12-25,Onboarding,normal,45,false,
2024-10-06,Account,normal,32,true,5
2025-01-11,Billing,low,121,false,
2024-03-22,Technical,urgent,8,true,5
2025-04-05,Account,high,20,false,
2025-03-21,Onboarding,high,15,true,5
2025-05-27,Billing,low,47,true,5
2025-01-07,Onboarding,urgent,11,true,5
2025-05-12,Account,high,8,true,5
2025-10-27,Technical,urgent,8,true,5
2024-08-22,Technical,normal,47,true,5
2024-08-13,Technical,urgent,14,true,5
2024-09-12,Technical,high,21,true,5
2024-09-23,Onboarding,normal,78,true,4
2024-04-21,Account,high,12,true,5
2024-04-18,Onboarding,normal,66,true,5
2025-03-25,Billing,high,17,true,5
2025-07-30,Account,high,8,true,5
2024-01-23,Onboarding,normal,74,true,5
2024-05-28,Onboarding,high,16,true,5
2025-11-09,Billing,low,75,true,5
2024-07-03,Technical,normal,105,true,4
2024-02-29,Onboarding,low,27,true,5
2025-12-25,Account,normal,20,true,5
2024-03-31,Onboarding,urgent,6,false,
2024-04-04,Onboarding,normal,34,true,4
2025-10-26,Billing,low,57,true,4
2024-03-09,Technical,high,6,true,5
2024-01-13,Billing,urgent,19,true,5
2024-12-30,Account,urgent,19,true,5
2024-01-30,Technical,urgent,12,false,
2025-11-27,Billing,normal,55,false,
2024-04-07,Billing,low,48,true,5
2025-01-01,Account,high,15,true,5
2025-10-15,Account,normal,90,false,
2025-07-03,Onboarding,high,4,true,5
2024-03-03,Onboarding,urgent,3,false,
2025-06-12,Account,high,3,false,
2025-05-14,Billing,low,31,false,
2025-08-26,Technical,urgent,6,true,5
2024-09-11,Onboarding,urgent,18,true,5
2024-02-13,Technical,normal,68,true,4
2024-05-17,Account,low,119,true,3
2024-06-27,Billing,low,120,true,4
2024-04-24,Technical,high,20,false,
2024-05-05,Technical,high,10,true,5
2025-03-03,Technical,normal,64,true,4
2025-09-13,Account,high,20,true,5
2025-11-15,Onboarding,high,21,true,5
2024-09-17,Billing,low,120,true,4
2024-09-30,Onboarding,low,73,true,5
2025-02-27,Account,low,56,true,5
2024-02-17,Technical,urgent,3,true,5
2025-04-17,Billing,urgent,18,true,5
2025-06-21,Technical,normal,40,true,4
2025-04-14,Account,high,4,true,5
2024-01-06,Technical,urgent,16,true,5
2024-07-18,Account,normal,62,true,5
2024-04-10,Billing,high,12,true,5
2024-12-15,Account,low,49,true,4
2025-12-28,Account,high,21,true,5
2025-02-04,Account,urgent,17,true,5
2024-04-03,Billing,low,15,true,5
2024-06-12,Account,urgent,5,false,
