order_id,order_date,region,channel,customer_id,product_id,units,revenue,status
ORD-148206,2025-12-22,EMEA,Retail,CUST-3863,SKU-1019,2,27.25,fulfilled
ORD-148207,2025-05-06,EMEA,Retail,CUST-2870,SKU-1019,1,19.29,fulfilled
ORD-148208,2024-03-30,EMEA,Retail,CUST-2154,SKU-1021,3,68.53,fulfilled
ORD-148209,2025-07-11,LATAM,Web,CUST-1096,SKU-1017,1,100.11,refunded
ORD-148210,2025-07-19,EMEA,Retail,CUST-3828,SKU-1001,2,339.53,cancelled
ORD-148211,2024-12-06,LATAM,Web,CUST-2111,SKU-1019,1,14.22,fulfilled
ORD-148212,2025-09-28,AMER,Web,CUST-1298,SKU-1004,3,433.94,fulfilled
ORD-148213,2025-03-13,APAC,Web,CUST-4355,SKU-1006,3,404.65,fulfilled
ORD-148214,2024-05-30,APAC,Retail,CUST-4586,SKU-1007,5,164.01,fulfilled
ORD-148215,2024-09-03,LATAM,Retail,CUST-4545,SKU-1019,5,57.18,fulfilled
ORD-148216,2024-05-25,LATAM,Wholesale,CUST-4842,SKU-1004,4,600.44,fulfilled
ORD-148217,2024-08-25,EMEA,Web,CUST-1167,SKU-1009,3,266.28,fulfilled
ORD-148218,2025-05-17,APAC,Wholesale,CUST-1446,SKU-1013,1,92.2,fulfilled
ORD-148219,2025-05-07,AMER,Retail,CUST-3730,SKU-1008,1,101.49,fulfilled
ORD-148220,2025-11-27,LATAM,Web,CUST-2334,SKU-1017,5,420.4,fulfilled
ORD-148221,2025-09-12,LATAM,Wholesale,CUST-1055,SKU-1002,4,712.57,fulfilled
ORD-148222,2024-04-28,APAC,Wholesale,CUST-3569,SKU-1013,5,449.92,refunded
ORD-148223,2025-02-20,LATAM,Web,CUST-3990,SKU-1007,2,63.35,fulfilled
ORD-148224,2025-05-14,LATAM,Retail,CUST-1691,SKU-1002,5,1288.26,fulfilled
ORD-148225,2024-12-07,AMER,Retail,CUST-4765,SKU-1012,4,282.28,fulfilled
ORD-148226,2025-07-23,AMER,Wholesale,CUST-4960,SKU-1015,3,213.19,fulfilled
ORD-148227,2025-01-10,APAC,Wholesale,CUST-3680,SKU-1018,1,51.59,fulfilled
ORD-148228,2024-12-19,APAC,Retail,CUST-1105,SKU-1005,4,102.02,refunded
ORD-148229,2024-01-10,APAC,Retail,CUST-1295,SKU-1020,1,75.99,refunded
ORD-148230,2024-03-26,AMER,Web,CUST-3338,SKU-1020,1,79.5,refunded
ORD-148231,2025-10-15,AMER,Wholesale,CUST-3552,SKU-1011,5,92.85,fulfilled
ORD-148232,2024-07-30,LATAM,Wholesale,CUST-3113,SKU-1020,1,65.87,fulfilled
ORD-148233,2025-10-09,APAC,Web,CUST-2224,SKU-1005,2,46.33,fulfilled
ORD-148234,2024-07-13,EMEA,Retail,CUST-4341,SKU-1008,5,483.85,fulfilled
ORD-148235,2025-04-06,EMEA,Wholesale,CUST-2717,SKU-1001,5,979.7,fulfilled
ORD-148236,2024-10-12,EMEA,Retail,CUST-1969,SKU-1006,2,144.04,refunded
ORD-148237,2025-06-29,APAC,Web,CUST-1818,SKU-1008,4,407.43,cancelled
ORD-148238,2025-04-28,LATAM,Retail,CUST-2285,SKU-1015,2,170.89,fulfilled
ORD-148239,2025-11-06,AMER,Wholesale,CUST-3144,SKU-1018,4,166.44,refunded
ORD-148240,2025-01-11,AMER,Wholesale,CUST-4168,SKU-1004,3,520.46,fulfilled
ORD-148241,2025-04-03,LATAM,Web,CUST-4233,SKU-1001,4,729.42,fulfilled
ORD-148242,2024-03-12,APAC,Web,CUST-1883,SKU-1014,3,301.55,fulfilled
ORD-148243,2025-08-10,LATAM,Wholesale,CUST-3338,SKU-1002,3,518.5,cancelled
ORD-148244,2024-05-13,LATAM,Wholesale,CUST-4211,SKU-1013,3,284.83,fulfilled
ORD-148245,2025-06-16,AMER,Web,CUST-3531,SKU-1018,1,49.09,cancelled
ORD-148246,2025-12-07,EMEA,Web,CUST-4463,SKU-1015,1,64.24,fulfilled
ORD-148247,2024-05-14,EMEA,Web,CUST-2441,SKU-1002,3,810.65,fulfilled
ORD-148248,2024-07-31,AMER,Wholesale,CUST-1520,SKU-1018,4,184.71,fulfilled
ORD-148249,2025-02-13,APAC,Wholesale,CUST-4066,SKU-1004,1,141.92,refunded
ORD-148250,2025-08-20,EMEA,Wholesale,CUST-4478,SKU-1014,4,305.5,fulfilled
ORD-148251,2024-12-31,AMER,Retail,CUST-4502,SKU-1008,2,159.88,fulfilled
ORD-148252,2025-03-08,APAC,Web,CUST-1613,SKU-1001,1,193.79,fulfilled
ORD-148253,2025-08-24,LATAM,Web,CUST-4818,SKU-1018,4,154.6,fulfilled
ORD-148254,2025-07-26,LATAM,Web,CUST-1687,SKU-1016,5,186.28,fulfilled
ORD-148255,2024-12-07,LATAM,Web,CUST-1691,SKU-1001,4,573.51,fulfilled
ORD-148256,2025-05-22,EMEA,Retail,CUST-1220,SKU-1003,3,763.68,fulfilled
ORD-148257,2025-07-12,EMEA,Retail,CUST-3921,SKU-1018,3,149.15,refunded
ORD-148258,2024-03-26,EMEA,Web,CUST-2731,SKU-1002,2,477.89,refunded
ORD-148259,2025-10-29,APAC,Retail,CUST-2606,SKU-1008,3,231.27,fulfilled
ORD-148260,2025-12-19,APAC,Wholesale,CUST-1760,SKU-1002,1,171.69,fulfilled
ORD-148261,2024-01-01,APAC,Web,CUST-1099,SKU-1005,3,67.64,fulfilled
ORD-148262,2025-12-21,LATAM,Wholesale,CUST-3533,SKU-1011,1,22.28,fulfilled
ORD-148263,2024-07-20,APAC,Wholesale,CUST-2928,SKU-1021,1,22.4,fulfilled
ORD-148264,2025-09-28,LATAM,Wholesale,CUST-3758,SKU-1021,1,15.58,fulfilled
ORD-148265,2024-01-17,LATAM,Wholesale,CUST-1662,SKU-1012,1,80.56,cancelled
ORD-148266,2025-07-23,AMER,Retail,CUST-4103,SKU-1020,2,129.48,fulfilled
ORD-148267,2025-04-10,APAC,Wholesale,CUST-3815,SKU-1017,3,338.86,fulfilled
ORD-148268,2024-04-14,AMER,Retail,CUST-2166,SKU-1011,5,143.21,fulfilled
ORD-148269,2024-05-10,AMER,Wholesale,CUST-2733,SKU-1010,5,314.35,fulfilled
ORD-148270,2024-06-09,LATAM,Web,CUST-4949,SKU-1020,4,323.18,fulfilled
ORD-148271,2024-09-14,EMEA,Retail,CUST-1190,SKU-1007,5,100.2,fulfilled
ORD-148272,2024-10-03,APAC,Retail,CUST-2331,SKU-1016,2,74.65,fulfilled
ORD-148273,2024-10-09,EMEA,Wholesale,CUST-1761,SKU-1007,5,94.54,fulfilled
ORD-148274,2025-12-15,APAC,Web,CUST-4280,SKU-1020,4,265.42,fulfilled
ORD-148275,2024-03-11,APAC,Web,CUST-3042,SKU-1004,1,196.61,fulfilled
ORD-148276,2025-11-05,APAC,Web,CUST-3335,SKU-1014,5,352.5,cancelled
ORD-148277,2024-10-02,AMER,Wholesale,CUST-3404,SKU-1020,4,257.24,refunded
ORD-148278,2024-11-09,AMER,Wholesale,CUST-2588,SKU-1002,5,856.97,fulfilled
ORD-148279,2025-06-29,EMEA,Web,CUST-1941,SKU-1009,4,410.65,fulfilled
ORD-148280,2024-08-11,APAC,Retail,CUST-1317,SKU-1005,3,72.3,refunded
ORD-148281,2025-03-26,LATAM,Web,CUST-4539,SKU-1002,3,673.91,fulfilled
ORD-148282,2025-09-25,LATAM,Wholesale,CUST-2876,SKU-1014,3,220.43,fulfilled
ORD-148283,2024-10-12,EMEA,Web,CUST-2631,SKU-1001,5,628.7,cancelled
ORD-148284,2025-02-02,AMER,Web,CUST-4661,SKU-1020,5,348.93,cancelled
ORD-148285,2024-05-19,EMEA,Wholesale,CUST-4749,SKU-1019,1,17.07,fulfilled
ORD-148286,2025-08-28,APAC,Web,CUST-2423,SKU-1014,3,204.55,fulfilled
ORD-148287,2024-02-22,AMER,Retail,CUST-1631,SKU-1011,5,109.07,fulfilled
ORD-148288,2025-05-10,EMEA,Retail,CUST-3113,SKU-1019,4,72.02,fulfilled
ORD-148289,2025-03-06,APAC,Web,CUST-2706,SKU-1001,5,962.93,fulfilled
ORD-148290,2024-04-10,EMEA,Wholesale,CUST-4628,SKU-1004,3,470.63,fulfilled
ORD-148291,2024-12-21,LATAM,Web,CUST-3966,SKU-1019,2,23.43,fulfilled
ORD-148292,2025-04-28,AMER,Web,CUST-2395,SKU-1005,2,52.5,cancelled
ORD-148293,2024-01-03,LATAM,Web,CUST-4036,SKU-1018,3,139.52,fulfilled
ORD-148294,2024-07-24,AMER,Web,CUST-4631,SKU-1010,5,256.03,cancelled
ORD-148295,2024-12-04,AMER,Wholesale,CUST-4456,SKU-1003,2,355.28,fulfilled
ORD-148296,2025-07-16,LATAM,Retail,CUST-4611,SKU-1013,3,283.17,fulfilled
ORD-148297,2024-07-26,EMEA,Web,CUST-2960,SKU-1010,3,147.79,cancelled
ORD-148298,2025-03-11,LATAM,Wholesale,CUST-1906,SKU-1019,5,96.14,fulfilled
ORD-148299,2025-02-27,AMER,Wholesale,CUST-2079,SKU-1001,1,183.63,refunded
ORD-148300,2025-07-15,AMER,Wholesale,CUST-2782,SKU-1001,5,766.55,fulfilled
ORD-148301,2024-08-29,AMER,Wholesale,CUST-3607,SKU-1010,4,170.63,cancelled
ORD-148302,2024-11-30,APAC,Wholesale,CUST-1440,SKU-1006,5,474.18,fulfilled
ORD-148303,2024-08-19,LATAM,Retail,CUST-2193,SKU-1001,4,606.83,refunded
ORD-148304,2024-09-10,EMEA,Web,CUST-4021,SKU-1002,4,730.4,fulfilled
ORD-148305,2025-01-22,APAC,Web,CUST-4570,SKU-1008,1,102.63,fulfilled
ORD-148306,2024-05-30,EMEA,Wholesale,CUST-3345,SKU-1003,5,1217.48,fulfilled
ORD-148307,2024-01-19,LATAM,Retail,CUST-3288,SKU-1013,2,157.24,fulfilled
ORD-148308,2024-02-28,APAC,Web,CUST-4422,SKU-1003,2,466.48,fulfilled
ORD-148309,2025-12-02,AMER,Web,CUST-4422,SKU-1014,2,130.91,fulfilled
ORD-148310,2024-11-21,APAC,Retail,CUST-4151,SKU-1002,4,626.36,fulfilled
ORD-148311,2024-03-17,LATAM,Web,CUST-4336,SKU-1019,3,50.21,fulfilled
ORD-148312,2025-06-23,APAC,Web,CUST-2441,SKU-1016,1,52.01,cancelled
ORD-148313,2024-05-19,EMEA,Wholesale,CUST-1449,SKU-1004,3,555.13,fulfilled
ORD-148314,2024-10-06,LATAM,Wholesale,CUST-2693,SKU-1010,1,37.03,fulfilled
ORD-148315,2025-04-07,LATAM,Retail,CUST-2218,SKU-1010,4,252.45,fulfilled
ORD-148316,2025-03-02,AMER,Retail,CUST-3194,SKU-1017,4,498.85,refunded
ORD-148317,2025-03-19,EMEA,Retail,CUST-4726,SKU-1012,4,361.81,fulfilled
ORD-148318,2024-06-14,LATAM,Web,CUST-3626,SKU-1019,2,31.01,fulfilled
ORD-148319,2025-08-24,LATAM,Web,CUST-2823,SKU-1010,2,94.68,fulfilled
ORD-148320,2025-05-30,AMER,Web,CUST-4219,SKU-1012,1,90.53,fulfilled
ORD-148321,2025-11-24,EMEA,Retail,CUST-4151,SKU-1013,1,74.39,fulfilled
ORD-148322,2025-02-18,APAC,Retail,CUST-4068,SKU-1020,3,223.25,fulfilled
ORD-148323,2025-02-28,APAC,Wholesale,CUST-3754,SKU-1013,4,421.7,refunded
ORD-148324,2024-10-14,AMER,Web,CUST-3395,SKU-1003,5,786.33,fulfilled
ORD-148325,2024-03-10,EMEA,Web,CUST-1694,SKU-1013,5,478.98,fulfilled
ORD-148326,2024-05-20,EMEA,Retail,CUST-2417,SKU-1017,5,592.8,refunded
ORD-148327,2024-04-22,APAC,Web,CUST-4928,SKU-1011,4,113.09,fulfilled
ORD-148328,2025-08-13,AMER,Retail,CUST-3797,SKU-1018,5,215.13,cancelled
ORD-148329,2024-08-20,APAC,Retail,CUST-1487,SKU-1001,1,161.23,cancelled
ORD-148330,2025-09-25,EMEA,Retail,CUST-2476,SKU-1013,2,135.6,cancelled
ORD-148331,2025-06-15,AMER,Retail,CUST-2875,SKU-1012,1,80.05,cancelled
ORD-148332,2024-02-24,AMER,Web,CUST-1907,SKU-1017,1,105.29,cancelled
ORD-148333,2025-06-18,AMER,Wholesale,CUST-3870,SKU-1011,3,68.7,fulfilled
ORD-148334,2025-02-01,LATAM,Retail,CUST-3072,SKU-1013,2,190.34,fulfilled
ORD-148335,2025-04-25,EMEA,Wholesale,CUST-3347,SKU-1021,3,75.3,refunded
ORD-148336,2025-09-27,AMER,Wholesale,CUST-1921,SKU-1003,5,879.37,fulfilled
ORD-148337,2025-11-03,LATAM,Wholesale,CUST-2293,SKU-1017,3,237.67,refunded
ORD-148338,2024-06-19,EMEA,Web,CUST-4815,SKU-1012,5,420.03,fulfilled
ORD-148339,2024-06-29,LATAM,Wholesale,CUST-1519,SKU-1012,2,175.25,fulfilled
ORD-148340,2024-10-21,EMEA,Retail,CUST-3832,SKU-1015,3,196.67,cancelled
ORD-148341,2025-05-14,EMEA,Retail,CUST-2823,SKU-1003,5,1359.14,fulfilled
ORD-148342,2025-11-28,APAC,Wholesale,CUST-3323,SKU-1016,3,111.25,fulfilled
ORD-148343,2024-01-29,APAC,Retail,CUST-1352,SKU-1018,2,87.55,fulfilled
ORD-148344,2024-05-28,EMEA,Wholesale,CUST-3953,SKU-1020,2,156.63,fulfilled
ORD-148345,2025-12-15,AMER,Retail,CUST-3731,SKU-1004,1,144.54,fulfilled
ORD-148346,2024-05-21,EMEA,Web,CUST-3706,SKU-1007,1,32.15,fulfilled
ORD-148347,2024-10-28,AMER,Retail,CUST-2996,SKU-1009,1,78.33,cancelled
ORD-148348,2024-09-15,AMER,Web,CUST-3955,SKU-1015,2,138.43,fulfilled
ORD-148349,2025-06-12,APAC,Wholesale,CUST-2939,SKU-1008,5,474.03,fulfilled
ORD-148350,2025-12-21,EMEA,Wholesale,CUST-1542,SKU-1013,4,302.01,fulfilled
ORD-148351,2024-04-07,AMER,Retail,CUST-3748,SKU-1010,1,64.86,fulfilled
ORD-148352,2024-12-17,APAC,Wholesale,CUST-2490,SKU-1018,5,230.14,fulfilled
ORD-148353,2024-12-16,AMER,Web,CUST-2135,SKU-1011,1,20.87,fulfilled
ORD-148354,2024-11-19,EMEA,Web,CUST-1668,SKU-1004,1,130.85,cancelled
ORD-148355,2024-10-15,LATAM,Wholesale,CUST-1288,SKU-1014,3,221.42,fulfilled
ORD-148356,2025-08-28,EMEA,Retail,CUST-4534,SKU-1003,2,412.07,fulfilled
ORD-148357,2025-05-10,EMEA,Wholesale,CUST-1002,SKU-1003,1,259.86,fulfilled
ORD-148358,2024-09-16,LATAM,Retail,CUST-2554,SKU-1001,3,370.19,fulfilled
ORD-148359,2025-04-28,LATAM,Wholesale,CUST-1590,SKU-1008,1,95.23,fulfilled
ORD-148360,2024-12-20,APAC,Web,CUST-2777,SKU-1016,4,170.11,fulfilled
ORD-148361,2025-10-20,APAC,Retail,CUST-1367,SKU-1011,1,19.73,fulfilled
ORD-148362,2024-01-08,AMER,Retail,CUST-2927,SKU-1015,1,74.82,cancelled
ORD-148363,2025-08-23,EMEA,Wholesale,CUST-2908,SKU-1005,5,119.89,fulfilled
ORD-148364,2024-03-06,EMEA,Retail,CUST-1892,SKU-1003,2,539.52,refunded
ORD-148365,2024-10-09,AMER,Retail,CUST-3349,SKU-1001,5,562.91,cancelled
ORD-148366,2024-08-04,AMER,Wholesale,CUST-1012,SKU-1017,3,252.08,refunded
ORD-148367,2024-05-18,APAC,Wholesale,CUST-1328,SKU-1004,5,814.1,cancelled
ORD-148368,2024-03-03,APAC,Web,CUST-1881,SKU-1016,4,220.19,cancelled
ORD-148369,2024-04-27,EMEA,Wholesale,CUST-2205,SKU-1004,2,310.43,fulfilled
ORD-148370,2025-05-08,APAC,Retail,CUST-3399,SKU-1021,2,40.23,fulfilled
ORD-148371,2024-08-26,EMEA,Web,CUST-2365,SKU-1002,4,766.19,cancelled
ORD-148372,2024-03-16,APAC,Web,CUST-2183,SKU-1017,4,457.37,refunded
ORD-148373,2024-10-15,EMEA,Retail,CUST-4339,SKU-1021,4,63.17,refunded
ORD-148374,2025-12-04,APAC,Web,CUST-4975,SKU-1014,5,316.75,refunded
ORD-148375,2025-03-11,AMER,Web,CUST-2651,SKU-1011,1,27.13,fulfilled
ORD-148376,2024-06-23,EMEA,Retail,CUST-2549,SKU-1001,5,816.14,fulfilled
ORD-148377,2024-11-29,APAC,Retail,CUST-4100,SKU-1006,5,465.53,refunded
ORD-148378,2025-03-15,EMEA,Retail,CUST-3551,SKU-1014,4,411.55,refunded
ORD-148379,2024-07-19,APAC,Retail,CUST-4544,SKU-1010,5,233.16,fulfilled
ORD-148380,2024-01-01,EMEA,Retail,CUST-4849,SKU-1001,2,355.46,fulfilled
ORD-148381,2024-09-25,EMEA,Web,CUST-4271,SKU-1001,5,581.06,fulfilled
ORD-148382,2025-01-27,EMEA,Wholesale,CUST-4727,SKU-1002,2,411.61,fulfilled
ORD-148383,2025-08-02,LATAM,Web,CUST-1277,SKU-1004,2,235.21,fulfilled
ORD-148384,2024-12-05,EMEA,Wholesale,CUST-4663,SKU-1006,2,167.08,fulfilled
ORD-148385,2025-08-07,APAC,Retail,CUST-3675,SKU-1019,4,57.1,fulfilled
ORD-148386,2025-04-20,EMEA,Wholesale,CUST-2597,SKU-1019,4,72.45,fulfilled
ORD-148387,2024-01-21,APAC,Web,CUST-1306,SKU-1015,3,238.69,fulfilled
ORD-148388,2024-07-27,EMEA,Web,CUST-4290,SKU-1002,2,408.74,fulfilled
ORD-148389,2025-10-11,APAC,Retail,CUST-4651,SKU-1014,3,182.46,cancelled
ORD-148390,2025-11-06,EMEA,Wholesale,CUST-4000,SKU-1016,4,144.21,refunded
ORD-148391,2025-02-16,EMEA,Web,CUST-4069,SKU-1004,1,158.49,fulfilled
ORD-148392,2025-09-24,AMER,Wholesale,CUST-2046,SKU-1011,2,37.21,fulfilled
ORD-148393,2025-03-05,AMER,Web,CUST-3448,SKU-1006,4,444.15,fulfilled
ORD-148394,2025-09-22,APAC,Retail,CUST-3051,SKU-1017,5,392.18,cancelled
ORD-148395,2025-07-12,AMER,Wholesale,CUST-1937,SKU-1005,4,113.34,cancelled
ORD-148396,2025-11-16,AMER,Web,CUST-1284,SKU-1009,3,255.79,fulfilled
ORD-148397,2025-10-17,AMER,Retail,CUST-1784,SKU-1020,5,270.93,fulfilled
ORD-148398,2025-11-12,LATAM,Retail,CUST-4747,SKU-1008,1,80.63,fulfilled
ORD-148399,2024-09-07,EMEA,Retail,CUST-4581,SKU-1019,1,12.15,fulfilled
ORD-148400,2024-07-30,LATAM,Web,CUST-4836,SKU-1004,3,508.78,fulfilled
ORD-148401,2025-06-26,EMEA,Wholesale,CUST-1558,SKU-1002,4,1038.66,fulfilled
ORD-148402,2025-04-04,APAC,Wholesale,CUST-1019,SKU-1015,4,323.21,refunded
ORD-148403,2024-03-21,AMER,Retail,CUST-4929,SKU-1014,3,301.18,fulfilled
ORD-148404,2024-10-07,EMEA,Wholesale,CUST-4741,SKU-1011,5,99.45,fulfilled
ORD-148405,2024-01-10,APAC,Retail,CUST-4782,SKU-1015,3,214.65,refunded
ORD-148406,2025-12-26,APAC,Retail,CUST-3286,SKU-1011,4,85.66,fulfilled
ORD-148407,2024-04-25,AMER,Wholesale,CUST-3688,SKU-1008,5,605.62,fulfilled
ORD-148408,2024-12-27,EMEA,Web,CUST-1216,SKU-1012,5,327.57,fulfilled
ORD-148409,2024-01-04,AMER,Wholesale,CUST-4014,SKU-1001,5,702.68,fulfilled
ORD-148410,2024-10-06,EMEA,Web,CUST-1083,SKU-1001,3,388.05,refunded
ORD-148411,2024-04-26,AMER,Wholesale,CUST-3100,SKU-1020,3,232.38,cancelled
ORD-148412,2024-11-15,AMER,Retail,CUST-4007,SKU-1012,2,116.25,refunded
ORD-148413,2024-09-26,LATAM,Wholesale,CUST-2692,SKU-1003,3,513.93,fulfilled
ORD-148414,2024-05-22,EMEA,Wholesale,CUST-2993,SKU-1016,1,45.76,fulfilled
ORD-148415,2024-05-03,AMER,Web,CUST-4662,SKU-1008,3,295.71,fulfilled
ORD-148416,2025-06-17,APAC,Wholesale,CUST-1119,SKU-1020,2,166.97,refunded
ORD-148417,2024-06-04,LATAM,Wholesale,CUST-3800,SKU-1011,5,135.77,refunded
ORD-148418,2024-06-24,LATAM,Web,CUST-3935,SKU-1005,3,95.92,fulfilled
ORD-148419,2025-10-09,AMER,Retail,CUST-1458,SKU-1007,5,108.94,fulfilled
ORD-148420,2024-12-16,AMER,Web,CUST-3091,SKU-1013,2,167.84,refunded
ORD-148421,2025-10-09,LATAM,Web,CUST-1848,SKU-1018,2,83.07,fulfilled
ORD-148422,2024-04-20,AMER,Retail,CUST-4304,SKU-1012,5,388.76,fulfilled
ORD-148423,2025-02-20,APAC,Retail,CUST-4041,SKU-1002,1,220.44,refunded
ORD-148424,2025-06-27,AMER,Wholesale,CUST-1997,SKU-1001,5,776.78,refunded
ORD-148425,2025-08-28,LATAM,Retail,CUST-4854,SKU-1021,4,75.99,fulfilled
ORD-148426,2024-06-22,APAC,Retail,CUST-2242,SKU-1016,5,212.36,fulfilled
ORD-148427,2025-11-29,APAC,Web,CUST-4738,SKU-1017,1,87.32,refunded
ORD-148428,2025-03-12,EMEA,Wholesale,CUST-4407,SKU-1005,2,66.8,fulfilled
ORD-148429,2025-04-05,LATAM,Web,CUST-3079,SKU-1015,3,300.02,fulfilled
ORD-148430,2024-11-14,EMEA,Web,CUST-1283,SKU-1006,1,79.39,fulfilled
ORD-148431,2025-06-19,APAC,Web,CUST-3918,SKU-1012,1,81.85,fulfilled
ORD-148432,2025-07-04,APAC,Web,CUST-1384,SKU-1009,5,494.94,cancelled
ORD-148433,2025-04-02,EMEA,Wholesale,CUST-4707,SKU-1007,2,66.74,fulfilled
ORD-148434,2025-10-29,EMEA,Web,CUST-1561,SKU-1005,2,37.87,fulfilled
ORD-148435,2024-07-27,AMER,Retail,CUST-3143,SKU-1007,2,57.73,fulfilled
ORD-148436,2025-04-27,AMER,Wholesale,CUST-1203,SKU-1014,4,317.29,fulfilled
ORD-148437,2024-10-12,EMEA,Retail,CUST-2148,SKU-1012,2,101.39,fulfilled
ORD-148438,2024-01-18,APAC,Wholesale,CUST-4189,SKU-1016,2,94.4,refunded
ORD-148439,2024-04-09,AMER,Retail,CUST-3206,SKU-1013,4,409.4,fulfilled
ORD-148440,2024-09-01,AMER,Web,CUST-1970,SKU-1009,4,374.66,cancelled
ORD-148441,2024-08-09,LATAM,Web,CUST-1570,SKU-1011,2,36.97,fulfilled
ORD-148442,2024-09-12,EMEA,Web,CUST-2159,SKU-1003,3,479.85,cancelled
ORD-148443,2024-01-06,APAC,Retail,CUST-1931,SKU-1020,5,309.52,fulfilled
ORD-148444,2024-08-03,EMEA,Web,CUST-1852,SKU-1016,1,43.13,cancelled
ORD-148445,2025-04-04,APAC,Retail,CUST-3021,SKU-1015,3,286.47,fulfilled
ORD-148446,2025-02-24,AMER,Wholesale,CUST-4156,SKU-1020,3,260.32,fulfilled
ORD-148447,2025-02-20,LATAM,Retail,CUST-2304,SKU-1018,2,109.25,cancelled
ORD-148448,2025-07-20,EMEA,Retail,CUST-4730,SKU-1020,4,275.72,fulfilled
ORD-148449,2025-03-02,APAC,Web,CUST-2391,SKU-1004,1,175.8,fulfilled
ORD-148450,2024-12-19,LATAM,Web,CUST-3295,SKU-1001,4,641.52,fulfilled
ORD-148451,2025-11-30,AMER,Web,CUST-2240,SKU-1016,4,133.39,cancelled
ORD-148452,2025-06-22,EMEA,Retail,CUST-1291,SKU-1004,1,157.53,refunded
ORD-148453,2025-01-22,EMEA,Wholesale,CUST-4903,SKU-1003,5,1035.34,cancelled
ORD-148454,2025-11-25,LATAM,Retail,CUST-3926,SKU-1004,4,475.32,fulfilled
ORD-148455,2024-10-22,EMEA,Wholesale,CUST-4958,SKU-1006,3,274.45,refunded
ORD-148456,2024-01-01,AMER,Retail,CUST-3730,SKU-1007,3,67.03,cancelled
ORD-148457,2025-07-31,EMEA,Wholesale,CUST-1484,SKU-1004,4,559.32,fulfilled
ORD-148458,2025-02-24,EMEA,Retail,CUST-4239,SKU-1002,5,1163.07,fulfilled
ORD-148459,2024-04-12,EMEA,Retail,CUST-4617,SKU-1003,5,1236.82,fulfilled
ORD-148460,2025-12-07,AMER,Web,CUST-4839,SKU-1009,2,207.87,fulfilled
ORD-148461,2025-07-01,AMER,Wholesale,CUST-1372,SKU-1002,3,697.41,fulfilled
ORD-148462,2025-12-12,EMEA,Web,CUST-3634,SKU-1001,4,639.15,fulfilled
ORD-148463,2024-07-27,LATAM,Wholesale,CUST-1954,SKU-1011,2,51.18,fulfilled
ORD-148464,2025-02-17,LATAM,Retail,CUST-3181,SKU-1021,5,109.16,fulfilled
ORD-148465,2024-05-21,EMEA,Retail,CUST-1599,SKU-1004,2,299.54,fulfilled
ORD-148466,2025-11-22,EMEA,Web,CUST-3291,SKU-1020,2,126.41,fulfilled
ORD-148467,2025-12-11,AMER,Retail,CUST-1178,SKU-1009,5,401.47,cancelled
ORD-148468,2024-06-25,AMER,Retail,CUST-2337,SKU-1021,5,102.32,cancelled
ORD-148469,2025-09-16,EMEA,Wholesale,CUST-4019,SKU-1010,3,142.31,fulfilled
ORD-148470,2024-04-18,LATAM,Wholesale,CUST-2998,SKU-1010,4,212.71,refunded
ORD-148471,2024-02-04,APAC,Retail,CUST-1876,SKU-1005,2,58.33,fulfilled
ORD-148472,2025-05-29,AMER,Web,CUST-3802,SKU-1010,5,284.36,cancelled
ORD-148473,2024-07-26,APAC,Web,CUST-4614,SKU-1016,1,39.43,fulfilled
ORD-148474,2025-09-01,AMER,Wholesale,CUST-1017,SKU-1021,2,37.87,refunded
ORD-148475,2025-08-26,APAC,Web,CUST-3280,SKU-1018,4,161.28,refunded
ORD-148476,2025-10-14,EMEA,Web,CUST-2632,SKU-1019,5,56.38,fulfilled
ORD-148477,2024-10-07,AMER,Retail,CUST-2695,SKU-1020,4,234.51,fulfilled
ORD-148478,2025-11-22,EMEA,Wholesale,CUST-2951,SKU-1003,3,467.95,fulfilled
ORD-148479,2025-01-24,EMEA,Wholesale,CUST-1011,SKU-1001,4,693.9,refunded
ORD-148480,2024-01-11,EMEA,Retail,CUST-1770,SKU-1013,4,384.48,refunded
ORD-148481,2025-02-02,AMER,Retail,CUST-3470,SKU-1016,3,155.61,fulfilled
ORD-148482,2024-08-10,EMEA,Web,CUST-1300,SKU-1009,2,194.99,fulfilled
ORD-148483,2025-07-16,APAC,Wholesale,CUST-1022,SKU-1021,5,109.86,fulfilled
ORD-148484,2025-10-19,LATAM,Retail,CUST-1310,SKU-1005,3,63.9,cancelled
ORD-148485,2025-08-09,AMER,Wholesale,CUST-4735,SKU-1013,1,69.48,fulfilled
ORD-148486,2025-06-21,LATAM,Wholesale,CUST-4398,SKU-1002,5,1021.41,fulfilled
ORD-148487,2024-08-22,APAC,Web,CUST-4127,SKU-1012,5,332.51,refunded
ORD-148488,2025-03-05,EMEA,Retail,CUST-4352,SKU-1006,5,522.71,fulfilled
ORD-148489,2024-02-19,APAC,Retail,CUST-1967,SKU-1004,5,725.47,refunded
ORD-148490,2024-09-28,EMEA,Web,CUST-2754,SKU-1019,2,22.89,fulfilled
ORD-148491,2024-10-17,AMER,Retail,CUST-3411,SKU-1021,2,32.63,fulfilled
ORD-148492,2024-03-26,APAC,Wholesale,CUST-1560,SKU-1009,3,337.28,fulfilled
ORD-148493,2024-06-17,AMER,Retail,CUST-1898,SKU-1010,1,55.1,cancelled
